-0.00000005265557010306171 -0.00000002014944884365899 5
-0.000000025952639382980122 0.000000008291710250379435 0
0.00000001782097936891291 -0.00000006716432852404125 4
-0.000000025949240562695736 -0.00000001737029423179079 1
-0.000000021097413393526233 -0.000000018947427966063527 9
-0.000000022042828692672924 -0.0000000023905293448340046 2
-0.000000017709861418374967 0.00000003124455536084215 1
-0.000000013121444460563754 -0.000000029351272884478057 3
0.00000005251693510210803 -0.00000011286737216671704 1
-0.000000005449183297900805 -0.000000020312356222224667 4
-0.00000002862261029283241 0.00000003978671244956085 3
0.00000004801473593513118 -0.00000003306325241165095 5
0.00000001648818280841407 -0.000000002801218207927582 3
0.00000012910033435348853 -0.00000002977237144922246 6
-0.00000000024021991694234153 0.000000029158397709968226 1
-0.00000000759428867137791 -0.00000007872035110902722 7
-0.000000013268899737162397 0.000000003385436061667222 2
0.00000003817635474674317 0.00000004378838176386798 8
-0.00000003843344594658385 -0.000000059157932274780536 6
-0.000000035573886055816674 0.000000022723027843007542 9
0.0000000012114639324694342 0.000000011759144138229435 4
0.00000008964984522688993 0.0000000031097547696002665 0
-0.00000004171518765133927 -0.000000014194884297483255 9
0.0000000017282848809864923 0.0000000012921983593520499 1
0.000000003067339143959229 -0.000000011669453462220219 1
-0.000000014635123724459671 -0.000000019375558979716905 2
-0.00000009104598563112211 0.000000023545672076560475 4
-0.00000003964322821189976 -0.000000006593040701719242 3
-0.00000001970684567872363 -0.00000003911475559146604 2
-0.000000015120039481922285 0.0000000023724256219117486 7
-0.0000000013508324493055194 -0.0000000073952033852894635 3
-0.000000037269689946142644 0.00000005613746282223821 8
0.0000000015874935491163426 0.0000000109745897740595 6
0.000000021169094253397205 0.000000013870332939028816 9
-0.00000006003202128653277 -0.00000001448103588510355 0
-0.00000002441745407906801 0.000000021432200316382 5
0.0000000027373176608329086 0.000000002065741700065953 6
-0.00000005145791369352167 0.00000003166841002823202 0
-0.0000000054313107458814485 -0.000000010139518376326525 7
-0.000000054869142011420054 0.00000003914404504166587 6
0.000000034422429776006756 0.000000003799057275168251 1
-0.0000000011588011610016872 0.000000015006924778367992 8
0.000000021587095119692135 0.00000005098632452581387 7
-0.000000022811812962707587 -0.000000017266020408645285 9
-0.00000001300067688951958 0.00000004008205804211325 3
-0.00000003874373169239926 0.00000008515479378984165 9
-0.00000001798004160316666 0.000000007319899758619502 8
0.00000004031724516172192 -0.00000006373550497124671 5
0.000000025940443087805353 -0.00000004109340965281183 9
-0.00000013738642378086036 0.000000003029869007065398 3
0.0000001125056019513772 -0.00000008228503942989612 3
0.00000003050392328106731 0.000000021143564939952654 0
-0.00000002105889348948666 0.000000024213447230712333 7
-0.00000003216854672084358 0.000000029851472408672657 4
-0.00000003368515202965099 -0.00000009911060973641928 9
0.00000001803678105060196 -0.000000012747566894523 8
0.00000007026241387764637 -0.000000009838549814368902 0
-0.000000031513813632490775 -0.000000008819656778391601 9
0.000000013637257558080953 -0.000000017414154211770227 4
0.000000020496513199662446 0.00000003884824284022781 1
-0.0000000678311675039137 -0.00000004264212872817106 4
-0.0000000029481243350925077 -0.000000024850141375990715 4
0.0000000019685091709426365 -0.0000000016089298404568591 6
-0.0000000035442320151435632 -0.00000008768151118391902 0
0.00000005965137911620095 0.00000003443952529914398 4
0.00000003264830130637989 -0.00000005157693170070912 5
0.00000006366188672878006 -0.000000030516435544713054 6
0.00000000500473453370753 0.000000009041698857223823 1
-0.000000029789149692794684 -0.000000029036714388411096 0
0.000000010264565104605373 0.00000000030651914436521644 0
0.000000055027055791131103 -0.00000008064620860608781 1
0.00000002634824083957063 -0.000000028540639564539804 7
-0.000000003829093058707975 0.0000000016557069047066102 1
0.00000003543766297070593 -0.00000002450401715290681 6
-0.0000000036067102281775543 0.00000005049176689853667 3
-0.0000000022753251233131173 0.00000002452614325462668 0
-0.00000004104548183089359 -0.000000006284995900476154 2
-0.000000009065634017873422 0.0000000036430446843719953 1
0.000000030875804838354944 0.000000021715964015016454 1
-0.000000028697889009822357 0.0000000337403030951024 7
0.0000000073981667887369455 0.00000006972480320498789 9
-0.00000007777075597421833 0.00000008214585988637148 0
0.000000011813057146727538 -0.0000001664426946545698 2
-0.00000001119263868675693 -0.000000011794642439170758 6
0.00000003182455803431349 0.00000011983738642229377 7
-0.000000021879450362633345 0.000000023522651221034054 8
-0.00000007427776975571403 -0.00000003032649537888247 3
-0.00000006171039180887373 0.000000005160056074147458 9
-0.000000017270418459257343 -0.0000000036720630245893383 0
-0.000000019016818227885442 0.0000000170550759981334 4
0.0000000605804259804489 -0.0000000015860060986164854 6
0.000000024470852639243173 -0.000000027514121260308974 7
-0.000000011337136365407368 0.000000010320496841762088 4
0.0000000064893112212150835 -0.000000025108689101150643 6
0.00000003077999610581738 0.00000008962074024010821 8
-0.000000040618272732853006 -0.000000027786950228416787 0
-0.000000013632577214743377 0.00000002457741981278391 7
-0.00000003802469176055133 0.00000004147557748683672 8
0.000000041916429160324554 -0.00000006509295967248913 3
0.00000006646326438137232 -0.000000019518927877799335 1
-0.000000018666814143521307 -0.0000000045401069862631545 5
0.000000007851244311982234 0.0000000010540458713437137 7
